GID_2,exercise_year,exercise_label,exercise_order,phase_class
NGA.15.4_1,2024,Jan-May,20241,2.0
NGA.15.4_1,2024,Sep-Dec,20243,2.0
NGA.15.4_1,2025,Jan-May,20251,2.0
NGA.15.4_1,2025,Sep-Dec,20253,2.0
NGA.15.5_1,2019,Sep-Dec,20193,1.0
NGA.15.5_1,2020,Jan-May,20201,1.0
NGA.15.5_1,2020,Sep-Dec,20203,2.0
NGA.15.5_1,2021,Jan-May,20211,2.0
NGA.15.5_1,2021,Sep-Dec,20213,1.0
NGA.15.5_1,2022,Jan-May,20221,3.0
NGA.15.5_1,2022,Sep-Dec,20223,2.0
NGA.15.5_1,2023,Jan-May,20231,2.0
NGA.15.5_1,2023,Sep-Dec,20233,2.0
NGA.15.5_1,2024,Jan-May,20241,2.0
NGA.15.5_1,2024,Sep-Dec,20243,3.0
NGA.15.5_1,2025,Jan-May,20251,3.0
NGA.15.5_1,2025,Sep-Dec,20253,2.0
NGA.15.6_1,2019,Sep-Dec,20193,1.0
NGA.15.6_1,2020,Jan-May,20201,1.0
NGA.15.6_1,2020,Sep-Dec,20203,2.0
NGA.15.6_1,2021,Jan-May,20211,2.0
NGA.15.6_1,2021,Sep-Dec,20213,1.0
NGA.15.6_1,2022,Jan-May,20221,3.0
NGA.15.6_1,2022,Sep-Dec,20223,2.0
NGA.15.6_1,2023,Jan-May,20231,2.0
NGA.15.6_1,2023,Sep-Dec,20233,2.0
NGA.15.6_1,2024,Jan-May,20241,2.0
NGA.15.6_1,2024,Sep-Dec,20243,3.0
NGA.15.6_1,2025,Jan-May,20251,2.0
NGA.15.6_1,2025,Sep-Dec,20253,2.0
NGA.16.10_1,2019,Sep-Dec,20193,1.0
NGA.16.10_1,2020,Jan-May,20201,1.0
NGA.16.10_1,2020,Sep-Dec,20203,2.0
NGA.16.10_1,2021,Jan-May,20211,1.0
NGA.16.10_1,2021,Sep-Dec,20213,2.0
NGA.16.10_1,2022,Jan-May,20221,2.0
NGA.16.10_1,2022,Sep-Dec,20223,2.0
NGA.16.10_1,2023,Jan-May,20231,2.0
NGA.16.10_1,2023,Sep-Dec,20233,2.0
NGA.16.10_1,2024,Jan-May,20241,3.0
NGA.16.10_1,2024,Sep-Dec,20243,2.0
NGA.16.10_1,2025,Jan-May,20251,2.0
NGA.16.10_1,2025,Sep-Dec,20253,2.0
NGA.16.11_1,2019,Sep-Dec,20193,1.0
NGA.16.11_1,2020,Jan-May,20201,1.0
NGA.16.11_1,2020,Sep-Dec,20203,1.0
NGA.16.11_1,2021,Jan-May,20211,1.0
NGA.16.11_1,2021,Sep-Dec,20213,2.0
NGA.16.11_1,2022,Jan-May,20221,1.0
NGA.16.11_1,2022,Sep-Dec,20223,2.0
NGA.16.11_1,2023,Jan-May,20231,2.0
NGA.16.11_1,2023,Sep-Dec,20233,2.0
NGA.16.11_1,2024,Jan-May,20241,2.0
NGA.16.11_1,2024,Sep-Dec,20243,3.0
NGA.16.11_1,2025,Jan-May,20251,2.0
NGA.16.11_1,2025,Sep-Dec,20253,2.0
NGA.16.1_1,2019,Sep-Dec,20193,1.0
NGA.16.1_1,2020,Jan-May,20201,1.0
NGA.16.1_1,2020,Sep-Dec,20203,1.0
NGA.16.1_1,2021,Jan-May,20211,1.0
NGA.16.1_1,2021,Sep-Dec,20213,2.0
NGA.16.1_1,2022,Jan-May,20221,1.0
NGA.16.1_1,2022,Sep-Dec,20223,2.0
NGA.16.1_1,2023,Jan-May,20231,2.0
NGA.16.1_1,2023,Sep-Dec,20233,2.0
NGA.16.1_1,2024,Jan-May,20241,2.0
NGA.16.1_1,2024,Sep-Dec,20243,3.0
NGA.16.1_1,2025,Jan-May,20251,2.0
NGA.16.1_1,2025,Sep-Dec,20253,2.0
NGA.16.2_1,2019,Sep-Dec,20193,1.0
NGA.16.2_1,2020,Jan-May,20201,1.0
NGA.16.2_1,2020,Sep-Dec,20203,2.0
NGA.16.2_1,2021,Jan-May,20211,1.0
NGA.16.2_1,2021,Sep-Dec,20213,2.0
NGA.16.2_1,2022,Jan-May,20221,2.0
NGA.16.2_1,2022,Sep-Dec,20223,2.0
NGA.16.2_1,2023,Jan-May,20231,2.0
NGA.16.2_1,2023,Sep-Dec,20233,2.0
NGA.16.2_1,2024,Jan-May,20241,3.0
NGA.16.2_1,2024,Sep-Dec,20243,2.0
NGA.16.2_1,2025,Jan-May,20251,2.0
NGA.16.2_1,2025,Sep-Dec,20253,2.0
NGA.16.3_1,2019,Sep-Dec,20193,1.0
NGA.16.3_1,2020,Jan-May,20201,1.0
NGA.16.3_1,2020,Sep-Dec,20203,2.0
NGA.16.3_1,2021,Jan-May,20211,1.0
NGA.16.3_1,2021,Sep-Dec,20213,2.0
NGA.16.3_1,2022,Jan-May,20221,2.0
NGA.16.3_1,2022,Sep-Dec,20223,2.0
NGA.16.3_1,2023,Jan-May,20231,2.0
NGA.16.3_1,2023,Sep-Dec,20233,2.0
NGA.16.3_1,2024,Jan-May,20241,3.0
NGA.16.3_1,2024,Sep-Dec,20243,2.0
NGA.16.3_1,2025,Jan-May,20251,2.0
NGA.16.3_1,2025,Sep-Dec,20253,2.0
NGA.16.4_1,2019,Sep-Dec,20193,1.0
NGA.16.4_1,2020,Jan-May,20201,1.0
NGA.16.4_1,2020,Sep-Dec,20203,2.0
NGA.16.4_1,2021,Jan-May,20211,2.0
NGA.16.4_1,2021,Sep-Dec,20213,2.0
NGA.16.4_1,2022,Jan-May,20221,2.0
NGA.16.4_1,2022,Sep-Dec,20223,2.0
NGA.16.4_1,2023,Jan-May,20231,2.0
NGA.16.4_1,2023,Sep-Dec,20233,2.0
NGA.16.4_1,2024,Jan-May,20241,3.0
NGA.16.4_1,2024,Sep-Dec,20243,3.0
NGA.16.4_1,2025,Jan-May,20251,2.0
NGA.16.4_1,2025,Sep-Dec,20253,2.0
NGA.16.5_1,2019,Sep-Dec,20193,1.0
NGA.16.5_1,2020,Jan-May,20201,1.0
NGA.16.5_1,2020,Sep-Dec,20203,2.0
NGA.16.5_1,2021,Jan-May,20211,2.0
NGA.16.5_1,2021,Sep-Dec,20213,2.0
NGA.16.5_1,2022,Jan-May,20221,2.0
NGA.16.5_1,2022,Sep-Dec,20223,2.0
NGA.16.5_1,2023,Jan-May,20231,2.0
NGA.16.5_1,2023,Sep-Dec,20233,2.0
NGA.16.5_1,2024,Jan-May,20241,3.0
NGA.16.5_1,2024,Sep-Dec,20243,3.0
NGA.16.5_1,2025,Jan-May,20251,2.0
NGA.16.5_1,2025,Sep-Dec,20253,2.0
NGA.16.6_1,2019,Sep-Dec,20193,1.0
NGA.16.6_1,2020,Jan-May,20201,1.0
NGA.16.6_1,2020,Sep-Dec,20203,2.0
NGA.16.6_1,2021,Jan-May,20211,2.0
NGA.16.6_1,2021,Sep-Dec,20213,2.0
NGA.16.6_1,2022,Jan-May,20221,2.0
NGA.16.6_1,2022,Sep-Dec,20223,2.0
NGA.16.6_1,2023,Jan-May,20231,2.0
NGA.16.6_1,2023,Sep-Dec,20233,2.0
NGA.16.6_1,2024,Jan-May,20241,3.0
NGA.16.6_1,2024,Sep-Dec,20243,3.0
NGA.16.6_1,2025,Jan-May,20251,2.0
NGA.16.6_1,2025,Sep-Dec,20253,2.0
NGA.16.7_1,2019,Sep-Dec,20193,1.0
NGA.16.7_1,2020,Jan-May,20201,1.0
NGA.16.7_1,2020,Sep-Dec,20203,2.0
NGA.16.7_1,2021,Jan-May,20211,1.0
NGA.16.7_1,2021,Sep-Dec,20213,2.0
NGA.16.7_1,2022,Jan-May,20221,2.0
NGA.16.7_1,2022,Sep-Dec,20223,2.0
NGA.16.7_1,2023,Jan-May,20231,2.0
NGA.16.7_1,2023,Sep-Dec,20233,2.0
NGA.16.7_1,2024,Jan-May,20241,3.0
NGA.16.7_1,2024,Sep-Dec,20243,2.0
NGA.16.7_1,2025,Jan-May,20251,2.0
NGA.16.7_1,2025,Sep-Dec,20253,2.0
NGA.16.8_1,2019,Sep-Dec,20193,1.0
NGA.16.8_1,2020,Jan-May,20201,1.0
NGA.16.8_1,2020,Sep-Dec,20203,2.0
NGA.16.8_1,2021,Jan-May,20211,2.0
NGA.16.8_1,2021,Sep-Dec,20213,2.0
NGA.16.8_1,2022,Jan-May,20221,2.0
NGA.16.8_1,2022,Sep-Dec,20223,2.0
NGA.16.8_1,2023,Jan-May,20231,2.0
NGA.16.8_1,2023,Sep-Dec,20233,2.0
NGA.16.8_1,2024,Jan-May,20241,3.0
NGA.16.8_1,2024,Sep-Dec,20243,3.0
NGA.16.8_1,2025,Jan-May,20251,2.0
NGA.16.8_1,2025,Sep-Dec,20253,2.0
NGA.16.9_1,2019,Sep-Dec,20193,1.0
NGA.16.9_1,2020,Jan-May,20201,1.0
NGA.16.9_1,2020,Sep-Dec,20203,2.0
NGA.16.9_1,2021,Jan-May,20211,2.0
NGA.16.9_1,2021,Sep-Dec,20213,2.0
NGA.16.9_1,2022,Jan-May,20221,2.0
NGA.16.9_1,2022,Sep-Dec,20223,2.0
NGA.16.9_1,2023,Jan-May,20231,2.0
NGA.16.9_1,2023,Sep-Dec,20233,2.0
NGA.16.9_1,2024,Jan-May,20241,3.0
NGA.16.9_1,2024,Sep-Dec,20243,3.0
NGA.16.9_1,2025,Jan-May,20251,2.0
NGA.16.9_1,2025,Sep-Dec,20253,2.0
NGA.18.10_1,2019,Sep-Dec,20193,1.0
NGA.18.10_1,2020,Jan-May,20201,1.0
NGA.18.10_1,2020,Sep-Dec,20203,2.0
NGA.18.10_1,2021,Jan-May,20211,1.0
NGA.18.10_1,2021,Sep-Dec,20213,1.0
NGA.18.10_1,2022,Jan-May,20221,1.0
NGA.18.10_1,2022,Sep-Dec,20223,3.0
NGA.18.10_1,2023,Jan-May,20231,2.0
NGA.18.10_1,2023,Sep-Dec,20233,2.0
NGA.18.10_1,2024,Jan-May,20241,2.0
NGA.18.10_1,2024,Sep-Dec,20243,2.0
NGA.18.10_1,2025,Jan-May,20251,2.0
NGA.18.10_1,2025,Sep-Dec,20253,2.0
NGA.18.11_1,2019,Sep-Dec,20193,1.0
NGA.18.11_1,2020,Jan-May,20201,1.0
NGA.18.11_1,2020,Sep-Dec,20203,1.0
NGA.18.11_1,2021,Jan-May,20211,2.0
NGA.18.11_1,2021,Sep-Dec,20213,2.0
NGA.18.11_1,2022,Jan-May,20221,2.0
NGA.18.11_1,2022,Sep-Dec,20223,3.0
NGA.18.11_1,2023,Jan-May,20231,2.0
NGA.18.11_1,2023,Sep-Dec,20233,2.0
NGA.18.11_1,2024,Jan-May,20241,2.0
NGA.18.11_1,2024,Sep-Dec,20243,2.0
NGA.18.11_1,2025,Jan-May,20251,2.0
NGA.18.11_1,2025,Sep-Dec,20253,2.0
NGA.18.12_1,2019,Sep-Dec,20193,1.0
NGA.18.12_1,2020,Jan-May,20201,1.0
NGA.18.12_1,2020,Sep-Dec,20203,1.0
NGA.18.12_1,2021,Jan-May,20211,2.0
NGA.18.12_1,2021,Sep-Dec,20213,2.0
NGA.18.12_1,2022,Jan-May,20221,2.0
NGA.18.12_1,2022,Sep-Dec,20223,2.0
NGA.18.12_1,2023,Jan-May,20231,2.0
NGA.18.12_1,2023,Sep-Dec,20233,2.0
NGA.18.12_1,2024,Jan-May,20241,2.0
NGA.18.12_1,2024,Sep-Dec,20243,2.0
NGA.18.12_1,2025,Jan-May,20251,2.0
NGA.18.12_1,2025,Sep-Dec,20253,2.0
NGA.18.13_1,2019,Sep-Dec,20193,1.0
NGA.18.13_1,2020,Jan-May,20201,1.0
NGA.18.13_1,2020,Sep-Dec,20203,2.0
NGA.18.13_1,2021,Jan-May,20211,1.0
NGA.18.13_1,2021,Sep-Dec,20213,1.0
NGA.18.13_1,2022,Jan-May,20221,1.0
NGA.18.13_1,2022,Sep-Dec,20223,3.0
NGA.18.13_1,2023,Jan-May,20231,2.0
NGA.18.13_1,2023,Sep-Dec,20233,2.0
NGA.18.13_1,2024,Jan-May,20241,2.0
NGA.18.13_1,2024,Sep-Dec,20243,2.0
NGA.18.13_1,2025,Jan-May,20251,2.0
NGA.18.13_1,2025,Sep-Dec,20253,2.0
NGA.18.14_1,2019,Sep-Dec,20193,1.0
NGA.18.14_1,2020,Jan-May,20201,1.0
NGA.18.14_1,2020,Sep-Dec,20203,1.0
NGA.18.14_1,2021,Jan-May,20211,2.0
NGA.18.14_1,2021,Sep-Dec,20213,2.0
NGA.18.14_1,2022,Jan-May,20221,2.0
NGA.18.14_1,2022,Sep-Dec,20223,3.0
NGA.18.14_1,2023,Jan-May,20231,2.0
NGA.18.14_1,2023,Sep-Dec,20233,2.0
NGA.18.14_1,2024,Jan-May,20241,2.0
NGA.18.14_1,2024,Sep-Dec,20243,2.0
NGA.18.14_1,2025,Jan-May,20251,2.0
NGA.18.14_1,2025,Sep-Dec,20253,2.0
NGA.18.15_1,2019,Sep-Dec,20193,1.0
NGA.18.15_1,2020,Jan-May,20201,1.0
NGA.18.15_1,2020,Sep-Dec,20203,2.0
NGA.18.15_1,2021,Jan-May,20211,1.0
NGA.18.15_1,2021,Sep-Dec,20213,1.0
NGA.18.15_1,2022,Jan-May,20221,1.0
NGA.18.15_1,2022,Sep-Dec,20223,3.0
NGA.18.15_1,2023,Jan-May,20231,2.0
NGA.18.15_1,2023,Sep-Dec,20233,2.0
NGA.18.15_1,2024,Jan-May,20241,2.0
NGA.18.15_1,2024,Sep-Dec,20243,2.0
NGA.18.15_1,2025,Jan-May,20251,2.0
NGA.18.15_1,2025,Sep-Dec,20253,2.0
NGA.18.16_1,2019,Sep-Dec,20193,1.0
NGA.18.16_1,2020,Jan-May,20201,1.0
NGA.18.16_1,2020,Sep-Dec,20203,2.0
NGA.18.16_1,2021,Jan-May,20211,1.0
NGA.18.16_1,2021,Sep-Dec,20213,1.0
NGA.18.16_1,2022,Jan-May,20221,1.0
NGA.18.16_1,2022,Sep-Dec,20223,3.0
NGA.18.16_1,2023,Jan-May,20231,2.0
NGA.18.16_1,2023,Sep-Dec,20233,2.0
NGA.18.16_1,2024,Jan-May,20241,2.0
NGA.18.16_1,2024,Sep-Dec,20243,2.0
NGA.18.16_1,2025,Jan-May,20251,2.0
NGA.18.16_1,2025,Sep-Dec,20253,2.0
NGA.18.17_1,2019,Sep-Dec,20193,1.0
NGA.18.17_1,2020,Jan-May,20201,1.0
NGA.18.17_1,2020,Sep-Dec,20203,1.0
NGA.18.17_1,2021,Jan-May,20211,2.0
NGA.18.17_1,2021,Sep-Dec,20213,2.0
NGA.18.17_1,2022,Jan-May,20221,2.0
NGA.18.17_1,2022,Sep-Dec,20223,2.0
NGA.18.17_1,2023,Jan-May,20231,2.0
NGA.18.17_1,2023,Sep-Dec,20233,2.0
NGA.18.17_1,2024,Jan-May,20241,2.0
NGA.18.17_1,2024,Sep-Dec,20243,2.0
NGA.18.17_1,2025,Jan-May,20251,2.0
NGA.18.17_1,2025,Sep-Dec,20253,2.0
NGA.18.18_1,2019,Sep-Dec,20193,1.0
NGA.18.18_1,2020,Jan-May,20201,1.0
NGA.18.18_1,2020,Sep-Dec,20203,2.0
NGA.18.18_1,2021,Jan-May,20211,1.0
NGA.18.18_1,2021,Sep-Dec,20213,1.0
NGA.18.18_1,2022,Jan-May,20221,1.0
NGA.18.18_1,2022,Sep-Dec,20223,3.0
NGA.18.18_1,2023,Jan-May,20231,2.0
NGA.18.18_1,2023,Sep-Dec,20233,2.0
NGA.18.18_1,2024,Jan-May,20241,2.0
NGA.18.18_1,2024,Sep-Dec,20243,2.0
NGA.18.18_1,2025,Jan-May,20251,2.0
NGA.18.18_1,2025,Sep-Dec,20253,2.0
NGA.18.19_1,2019,Sep-Dec,20193,1.0
NGA.18.19_1,2020,Jan-May,20201,1.0
NGA.18.19_1,2020,Sep-Dec,20203,1.0
NGA.18.19_1,2021,Jan-May,20211,2.0
NGA.18.19_1,2021,Sep-Dec,20213,2.0
NGA.18.19_1,2022,Jan-May,20221,2.0
NGA.18.19_1,2022,Sep-Dec,20223,3.0
NGA.18.19_1,2023,Jan-May,20231,2.0
NGA.18.19_1,2023,Sep-Dec,20233,2.0
NGA.18.19_1,2024,Jan-May,20241,2.0
NGA.18.19_1,2024,Sep-Dec,20243,2.0
NGA.18.19_1,2025,Jan-May,20251,2.0
NGA.18.19_1,2025,Sep-Dec,20253,2.0
NGA.18.1_1,2019,Sep-Dec,20193,1.0
NGA.18.1_1,2020,Jan-May,20201,1.0
NGA.18.1_1,2020,Sep-Dec,20203,2.0
NGA.18.1_1,2021,Jan-May,20211,1.0
NGA.18.1_1,2021,Sep-Dec,20213,1.0
NGA.18.1_1,2022,Jan-May,20221,1.0
NGA.18.1_1,2022,Sep-Dec,20223,3.0
NGA.18.1_1,2023,Jan-May,20231,2.0
NGA.18.1_1,2023,Sep-Dec,20233,2.0
NGA.18.1_1,2024,Jan-May,20241,2.0
NGA.18.1_1,2024,Sep-Dec,20243,2.0
NGA.18.1_1,2025,Jan-May,20251,2.0
NGA.18.1_1,2025,Sep-Dec,20253,2.0
NGA.18.20_1,2019,Sep-Dec,20193,1.0
NGA.18.20_1,2020,Jan-May,20201,1.0
NGA.18.20_1,2020,Sep-Dec,20203,1.0
NGA.18.20_1,2021,Jan-May,20211,2.0
NGA.18.20_1,2021,Sep-Dec,20213,2.0
NGA.18.20_1,2022,Jan-May,20221,2.0
NGA.18.20_1,2022,Sep-Dec,20223,2.0
NGA.18.20_1,2023,Jan-May,20231,2.0
NGA.18.20_1,2023,Sep-Dec,20233,2.0
NGA.18.20_1,2024,Jan-May,20241,2.0
NGA.18.20_1,2024,Sep-Dec,20243,2.0
NGA.18.20_1,2025,Jan-May,20251,2.0
NGA.18.20_1,2025,Sep-Dec,20253,2.0
NGA.18.21_1,2019,Sep-Dec,20193,1.0
NGA.18.21_1,2020,Jan-May,20201,1.0
NGA.18.21_1,2020,Sep-Dec,20203,2.0
NGA.18.21_1,2021,Jan-May,20211,1.0
NGA.18.21_1,2021,Sep-Dec,20213,1.0
NGA.18.21_1,2022,Jan-May,20221,1.0
NGA.18.21_1,2022,Sep-Dec,20223,3.0
NGA.18.21_1,2023,Jan-May,20231,2.0
NGA.18.21_1,2023,Sep-Dec,20233,2.0
NGA.18.21_1,2024,Jan-May,20241,2.0
NGA.18.21_1,2024,Sep-Dec,20243,2.0
NGA.18.21_1,2025,Jan-May,20251,2.0
NGA.18.21_1,2025,Sep-Dec,20253,2.0
NGA.18.22_1,2019,Sep-Dec,20193,1.0
NGA.18.22_1,2020,Jan-May,20201,1.0
NGA.18.22_1,2020,Sep-Dec,20203,1.0
NGA.18.22_1,2021,Jan-May,20211,2.0
NGA.18.22_1,2021,Sep-Dec,20213,2.0
NGA.18.22_1,2022,Jan-May,20221,2.0
NGA.18.22_1,2022,Sep-Dec,20223,3.0
NGA.18.22_1,2023,Jan-May,20231,2.0
NGA.18.22_1,2023,Sep-Dec,20233,2.0
NGA.18.22_1,2024,Jan-May,20241,2.0
NGA.18.22_1,2024,Sep-Dec,20243,2.0
NGA.18.22_1,2025,Jan-May,20251,2.0
NGA.18.22_1,2025,Sep-Dec,20253,2.0
NGA.18.23_1,2019,Sep-Dec,20193,1.0
NGA.18.23_1,2020,Jan-May,20201,1.0
NGA.18.23_1,2020,Sep-Dec,20203,1.0
NGA.18.23_1,2021,Jan-May,20211,2.0
NGA.18.23_1,2021,Sep-Dec,20213,2.0
NGA.18.23_1,2022,Jan-May,20221,2.0
NGA.18.23_1,2022,Sep-Dec,20223,2.0
NGA.18.23_1,2023,Jan-May,20231,2.0
NGA.18.23_1,2023,Sep-Dec,20233,2.0
NGA.18.23_1,2024,Jan-May,20241,2.0
NGA.18.23_1,2024,Sep-Dec,20243,2.0
NGA.18.23_1,2025,Jan-May,20251,2.0
NGA.18.23_1,2025,Sep-Dec,20253,2.0
NGA.18.24_1,2019,Sep-Dec,20193,1.0
NGA.18.24_1,2020,Jan-May,20201,1.0
NGA.18.24_1,2020,Sep-Dec,20203,1.0
NGA.18.24_1,2021,Jan-May,20211,2.0
NGA.18.24_1,2021,Sep-Dec,20213,2.0
NGA.18.24_1,2022,Jan-May,20221,2.0
NGA.18.24_1,2022,Sep-Dec,20223,2.0
NGA.18.24_1,2023,Jan-May,20231,2.0
NGA.18.24_1,2023,Sep-Dec,20233,2.0
NGA.18.24_1,2024,Jan-May,20241,2.0
NGA.18.24_1,2024,Sep-Dec,20243,2.0
NGA.18.24_1,2025,Jan-May,20251,2.0
NGA.18.24_1,2025,Sep-Dec,20253,2.0
NGA.18.25_1,2019,Sep-Dec,20193,1.0
NGA.18.25_1,2020,Jan-May,20201,1.0
NGA.18.25_1,2020,Sep-Dec,20203,1.0
NGA.18.25_1,2021,Jan-May,20211,2.0
NGA.18.25_1,2021,Sep-Dec,20213,2.0
NGA.18.25_1,2022,Jan-May,20221,2.0
NGA.18.25_1,2022,Sep-Dec,20223,2.0
NGA.18.25_1,2023,Jan-May,20231,2.0
NGA.18.25_1,2023,Sep-Dec,20233,2.0
NGA.18.25_1,2024,Jan-May,20241,2.0
NGA.18.25_1,2024,Sep-Dec,20243,2.0
NGA.18.25_1,2025,Jan-May,20251,2.0
NGA.18.25_1,2025,Sep-Dec,20253,2.0
NGA.18.26_1,2019,Sep-Dec,20193,1.0
NGA.18.26_1,2020,Jan-May,20201,1.0
NGA.18.26_1,2020,Sep-Dec,20203,1.0
NGA.18.26_1,2021,Jan-May,20211,2.0
NGA.18.26_1,2021,Sep-Dec,20213,2.0
NGA.18.26_1,2022,Jan-May,20221,2.0
NGA.18.26_1,2022,Sep-Dec,20223,2.0
NGA.18.26_1,2023,Jan-May,20231,2.0
NGA.18.26_1,2023,Sep-Dec,20233,2.0
NGA.18.26_1,2024,Jan-May,20241,2.0
NGA.18.26_1,2024,Sep-Dec,20243,2.0
NGA.18.26_1,2025,Jan-May,20251,2.0
NGA.18.26_1,2025,Sep-Dec,20253,2.0
NGA.18.27_1,2019,Sep-Dec,20193,1.0
NGA.18.27_1,2020,Jan-May,20201,1.0
NGA.18.27_1,2020,Sep-Dec,20203,1.0
NGA.18.27_1,2021,Jan-May,20211,2.0
NGA.18.27_1,2021,Sep-Dec,20213,2.0
NGA.18.27_1,2022,Jan-May,20221,2.0
NGA.18.27_1,2022,Sep-Dec,20223,2.0
NGA.18.27_1,2023,Jan-May,20231,2.0
NGA.18.27_1,2023,Sep-Dec,20233,2.0
NGA.18.27_1,2024,Jan-May,20241,2.0
NGA.18.27_1,2024,Sep-Dec,20243,2.0
NGA.18.27_1,2025,Jan-May,20251,2.0
NGA.18.27_1,2025,Sep-Dec,20253,2.0
NGA.18.2_1,2019,Sep-Dec,20193,1.0
NGA.18.2_1,2020,Jan-May,20201,1.0
NGA.18.2_1,2020,Sep-Dec,20203,1.0
NGA.18.2_1,2021,Jan-May,20211,2.0
NGA.18.2_1,2021,Sep-Dec,20213,2.0
NGA.18.2_1,2022,Jan-May,20221,2.0
NGA.18.2_1,2022,Sep-Dec,20223,2.0
NGA.18.2_1,2023,Jan-May,20231,2.0
NGA.18.2_1,2023,Sep-Dec,20233,2.0
NGA.18.2_1,2024,Jan-May,20241,2.0
NGA.18.2_1,2024,Sep-Dec,20243,2.0
NGA.18.2_1,2025,Jan-May,20251,2.0
NGA.18.2_1,2025,Sep-Dec,20253,2.0
NGA.18.3_1,2019,Sep-Dec,20193,1.0
NGA.18.3_1,2020,Jan-May,20201,1.0
NGA.18.3_1,2020,Sep-Dec,20203,2.0
NGA.18.3_1,2021,Jan-May,20211,1.0
NGA.18.3_1,2021,Sep-Dec,20213,1.0
NGA.18.3_1,2022,Jan-May,20221,1.0
NGA.18.3_1,2022,Sep-Dec,20223,3.0
NGA.18.3_1,2023,Jan-May,20231,2.0
NGA.18.3_1,2023,Sep-Dec,20233,2.0
NGA.18.3_1,2024,Jan-May,20241,2.0
NGA.18.3_1,2024,Sep-Dec,20243,2.0
NGA.18.3_1,2025,Jan-May,20251,2.0
NGA.18.3_1,2025,Sep-Dec,20253,2.0
NGA.18.4_1,2019,Sep-Dec,20193,1.0
NGA.18.4_1,2020,Jan-May,20201,1.0
NGA.18.4_1,2020,Sep-Dec,20203,1.0
NGA.18.4_1,2021,Jan-May,20211,2.0
NGA.18.4_1,2021,Sep-Dec,20213,2.0
NGA.18.4_1,2022,Jan-May,20221,2.0
NGA.18.4_1,2022,Sep-Dec,20223,3.0
NGA.18.4_1,2023,Jan-May,20231,2.0
NGA.18.4_1,2023,Sep-Dec,20233,2.0
NGA.18.4_1,2024,Jan-May,20241,2.0
NGA.18.4_1,2024,Sep-Dec,20243,2.0
NGA.18.4_1,2025,Jan-May,20251,2.0
NGA.18.4_1,2025,Sep-Dec,20253,2.0
NGA.18.5_1,2019,Sep-Dec,20193,1.0
NGA.18.5_1,2020,Jan-May,20201,1.0
NGA.18.5_1,2020,Sep-Dec,20203,1.0
NGA.18.5_1,2021,Jan-May,20211,2.0
NGA.18.5_1,2021,Sep-Dec,20213,2.0
NGA.18.5_1,2022,Jan-May,20221,2.0
NGA.18.5_1,2022,Sep-Dec,20223,3.0
NGA.18.5_1,2023,Jan-May,20231,2.0
NGA.18.5_1,2023,Sep-Dec,20233,2.0
NGA.18.5_1,2024,Jan-May,20241,2.0
NGA.18.5_1,2024,Sep-Dec,20243,2.0
NGA.18.5_1,2025,Jan-May,20251,2.0
NGA.18.5_1,2025,Sep-Dec,20253,2.0
NGA.18.6_1,2019,Sep-Dec,20193,1.0
NGA.18.6_1,2020,Jan-May,20201,1.0
NGA.18.6_1,2020,Sep-Dec,20203,1.0
NGA.18.6_1,2021,Jan-May,20211,2.0
NGA.18.6_1,2021,Sep-Dec,20213,2.0
NGA.18.6_1,2022,Jan-May,20221,2.0
NGA.18.6_1,2022,Sep-Dec,20223,3.0
NGA.18.6_1,2023,Jan-May,20231,2.0
NGA.18.6_1,2023,Sep-Dec,20233,2.0
NGA.18.6_1,2024,Jan-May,20241,2.0
NGA.18.6_1,2024,Sep-Dec,20243,2.0
NGA.18.6_1,2025,Jan-May,20251,2.0
NGA.18.6_1,2025,Sep-Dec,20253,2.0
NGA.18.7_1,2019,Sep-Dec,20193,1.0
NGA.18.7_1,2020,Jan-May,20201,1.0
NGA.18.7_1,2020,Sep-Dec,20203,1.0
NGA.18.7_1,2021,Jan-May,20211,2.0
NGA.18.7_1,2021,Sep-Dec,20213,2.0
NGA.18.7_1,2022,Jan-May,20221,2.0
NGA.18.7_1,2022,Sep-Dec,20223,2.0
NGA.18.7_1,2023,Jan-May,20231,2.0
NGA.18.7_1,2023,Sep-Dec,20233,2.0
NGA.18.7_1,2024,Jan-May,20241,2.0
NGA.18.7_1,2024,Sep-Dec,20243,2.0
NGA.18.7_1,2025,Jan-May,20251,2.0
NGA.18.7_1,2025,Sep-Dec,20253,2.0
NGA.18.8_1,2019,Sep-Dec,20193,1.0
NGA.18.8_1,2020,Jan-May,20201,1.0
NGA.18.8_1,2020,Sep-Dec,20203,1.0
NGA.18.8_1,2021,Jan-May,20211,2.0
NGA.18.8_1,2021,Sep-Dec,20213,2.0
NGA.18.8_1,2022,Jan-May,20221,2.0
NGA.18.8_1,2022,Sep-Dec,20223,2.0
NGA.18.8_1,2023,Jan-May,20231,2.0
NGA.18.8_1,2023,Sep-Dec,20233,2.0
NGA.18.8_1,2024,Jan-May,20241,2.0
NGA.18.8_1,2024,Sep-Dec,20243,2.0
NGA.18.8_1,2025,Jan-May,20251,2.0
NGA.18.8_1,2025,Sep-Dec,20253,2.0
NGA.18.9_1,2019,Sep-Dec,20193,1.0
NGA.18.9_1,2020,Jan-May,20201,1.0
NGA.18.9_1,2020,Sep-Dec,20203,1.0
NGA.18.9_1,2021,Jan-May,20211,2.0
NGA.18.9_1,2021,Sep-Dec,20213,2.0
