GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m
NGA.37.3_1,2025,Jan-May,3.0,313161.0,0.5207461457485659,756.0563292661609,28.188312246113586,0.3428913099725037,0.4397712057222187,45.21079596907646,0,0
NGA.37.4_1,2025,Jan-May,3.0,374507.0,0.5057798563198347,808.8644990165378,28.99364639749051,0.3570888841829969,0.4692527271681716,84.42123879193299,0,0
NGA.37.5_1,2025,Jan-May,3.0,459524.0,0.4818609484278152,813.0620229056841,28.29195683510557,0.3849548428855189,0.40979070707562615,63.81036174202272,0,0
NGA.37.6_1,2025,Jan-May,3.0,369848.0,0.5071445438434675,766.46769608332,29.159282269081768,0.41461566228326996,0.4521743251139618,95.40369822527377,0,0
NGA.37.7_1,2025,Jan-May,3.0,672306.0,0.513047688996685,805.8220382254699,27.89865971539048,0.46486204917478346,0.4562654062541031,76.9076229745858,0,0
NGA.37.8_1,2025,Jan-May,3.0,508256.0,0.4749072942774126,720.1650577590519,28.868945907250417,0.3741071372631363,0.40302898858316655,45.939246808112756,0,0
NGA.37.9_1,2025,Jan-May,3.0,380869.0,0.5357139188275168,678.903445380091,28.228321484321928,0.4098518114161726,0.47915229697363165,41.115430358716736,0,0
NGA.37.10_1,2025,Jan-May,3.0,526382.0,0.5091767767600752,830.6019153684159,27.853755879125192,0.3853703754034128,0.5051722553496217,133.1709686837659,0,0
NGA.37.11_1,2025,Jan-May,3.0,233191.0,0.47123634835092437,623.796559875207,28.80028044756825,0.34669839904524397,0.4208261891343476,33.71898263379403,0,0
NGA.37.12_1,2025,Jan-May,3.0,388252.0,0.44161831163728266,785.0264651028625,29.323096565660393,0.36207984084558226,0.3891697558116612,70.0814676930703,0,0
NGA.37.13_1,2025,Jan-May,3.0,478514.0,0.49090828319020025,783.8285342578265,28.185531565322606,0.39062346346920057,0.4114424734180983,60.079006357186955,0,0
NGA.37.14_1,2025,Jan-May,3.0,525152.0,0.4895938222147274,695.6350852632539,29.016122479599996,0.35762125771198283,0.4194623714741801,33.76191960558683,0,0
NGA.1.3_1,2025,Sep-Dec,2.0,336358.42241184297,0.48842985408406564,1400.7161924495024,26.75896438143328,0.34561031453110136,0.3482426727602291,860.1442193201902,0,0
NGA.1.4_1,2025,Sep-Dec,2.0,379646.611084572,0.4832839116376764,1286.0955288700407,26.70860910350597,0.356757149546654,0.31707055699952497,797.0611345041009,0,0
NGA.1.8_1,2025,Sep-Dec,2.0,226158.39051683803,0.5020060716541862,1294.3149070651912,26.610935886065437,0.34133935522610753,0.33190266074235003,809.4289798165653,0,0
NGA.1.10_1,2025,Sep-Dec,2.0,484449.024078188,0.4827495337328767,1313.1366481736795,26.345616510020026,0.30616537323035087,0.3201017400684932,818.930100181132,0,0
NGA.1.15_1,2025,Sep-Dec,2.0,323951.373064761,0.5150831135950673,1191.0920970881716,26.34794298319724,0.3141166905326494,0.3963623690684303,735.501018975119,0,0
NGA.1.1_1,2025,Sep-Dec,2.0,212415.747329617,0.2602248364956159,1226.7229788706395,29.748061460612167,3.2911588920675783,0.24771624622682187,716.6028069599585,0,0
NGA.1.2_1,2025,Sep-Dec,2.0,835633.2963602521,0.3681468278621465,1271.9380897681556,28.78289881667626,2.045735225457839,0.3547059518331031,757.636874447993,0,0
NGA.1.9_1,2025,Sep-Dec,2.0,358556.576966562,0.4617776992742321,1262.395190896442,27.463697512672514,0.9847492037085708,0.4288564409299811,733.6501957224996,0,0
NGA.1.12_1,2025,Sep-Dec,2.0,163268.493708541,0.5027151805040906,1330.3387282808662,26.85341108947594,0.7063837559578401,0.4783030212422495,812.1689243074705,1,1
NGA.1.13_1,2025,Sep-Dec,2.0,116327.732100736,0.5150364323163664,1372.240405809755,26.171826201284958,0.5016026639815827,0.49253592844346095,829.2564089482507,0,0
NGA.1.14_1,2025,Sep-Dec,2.0,175000.705292114,0.5190364172267696,1371.5208856006373,26.749920742424454,5.093106970589967,0.49156064350835166,850.6156531112211,0,0
NGA.1.5_1,2025,Sep-Dec,2.0,272699.448858616,0.49356666135012833,1265.425928519926,26.062692610077097,0.46154371755823526,0.37307910436774083,740.0919691966947,0,0
NGA.1.6_1,2025,Sep-Dec,2.0,303806.97838101,0.4860719922390258,1236.1440738157162,26.56146771909028,0.4277928572138743,0.3660069585467857,730.3722645992327,0,0
NGA.1.7_1,2025,Sep-Dec,2.0,266313.945462331,0.48818468489629924,1242.2373065252327,26.873995910912953,0.4219104945724732,0.3889420775418082,744.712831926493,0,0
NGA.1.16_1,2025,Sep-Dec,2.0,436064.347961944,0.43962408329108227,1252.7236361300547,27.44166250368091,1.1977036591399635,0.28443239986479646,736.3917503077339,0,0
NGA.1.17_1,2025,Sep-Dec,2.0,273840.065495815,0.48104538146045717,1263.9214979270687,27.29409375117384,0.5500956376352325,0.3419253009183582,739.0189029274361,0,0
NGA.1.11_1,2025,Sep-Dec,2.0,434033.33543131896,0.4500990461065368,1266.491054706977,26.203067646576883,1.139609093200748,0.3868573185781627,768.5369986245657,0,0
NGA.2.1_1,2025,Sep-Dec,3.0,322146.2291783727,0.3518205270823885,567.5587870071128,33.95462168617661,0.3666681022224154,0.4475654735308023,445.73714376421003,0,0
NGA.2.2_1,2025,Sep-Dec,3.0,378216.89607358206,0.39647521169382216,718.7378775461876,34.23647798308915,0.2889153815395427,0.5093008506201545,562.3307010137084,0,0
NGA.2.3_1,2025,Sep-Dec,3.0,306871.75973543234,0.46213268151386533,860.8776925464716,30.744950233316576,0.2899644207862964,0.5440924346435091,612.7694553804415,0,0
NGA.2.4_1,2025,Sep-Dec,3.0,240244.398457169,0.3306636369638052,758.6871674360917,34.828651375692864,0.3111443674326862,0.4286202814592306,609.3344707627965,0,0
NGA.2.5_1,2025,Sep-Dec,3.0,266855.8786904069,0.35811349868563513,612.791066338316,33.73494990525008,0.32929199596831726,0.4579076690270612,490.7304741970373,0,0
NGA.2.6_1,2025,Sep-Dec,3.0,318712.16429994296,0.2885879176447874,569.3644984629933,34.45004168798432,0.2871135970331135,0.3788347183886749,450.8390805133017,0,0
NGA.2.7_1,2025,Sep-Dec,3.0,231401.34311798692,0.3410329000927785,727.8605125198541,34.186313775926344,0.3056151384303638,0.445315789545385,613.0647855060713,7,33
NGA.2.8_1,2025,Sep-Dec,3.0,304158.5906182923,0.4424865704529329,840.1547847681592,33.28647221309604,0.34129562563718113,0.583095040035471,628.7404492537034,0,0
NGA.2.9_1,2025,Sep-Dec,3.0,200888.8713832161,0.362855098611818,537.6544624984492,32.08752070618432,0.3780902110321116,0.4260758553947522,421.22784690272533,2,2
NGA.2.10_1,2025,Sep-Dec,3.0,244022.660072163,0.41515575387176634,752.4159858605426,33.769538873062096,0.29924789802768426,0.5435879654333972,692.063310454128,2,2
NGA.2.11_1,2025,Sep-Dec,3.0,198941.44379789705,0.36304965650512755,733.918703939948,33.81510220051127,0.2951919310568925,0.46746609609018125,603.640266667922,0,0
NGA.2.12_1,2025,Sep-Dec,3.0,275913.6031934541,0.4093238978934152,751.8781161265503,34.679304739880756,0.2973767702208335,0.5405486871164196,561.1833371050967,0,0
NGA.2.13_1,2025,Sep-Dec,3.0,280309.60984977894,0.38484654229164744,795.5692651411287,32.80282532619146,0.29119836103640756,0.49638263666759846,707.1366992791607,0,0
NGA.2.14_1,2025,Sep-Dec,3.0,273587.22884714603,0.38135974155907254,777.744884884206,32.41280054667848,0.3456253311308369,0.48405235922642104,673.0821235879432,0,0
NGA.2.15_1,2025,Sep-Dec,3.0,234658.8577375032,0.4059748994841103,818.5920895825068,32.06891714192997,0.3197089324239429,0.5043290997325697,699.3565091248114,0,0
NGA.2.16_1,2025,Sep-Dec,3.0,165308.23704373036,0.3401564323489778,531.3350655957331,33.54802301813505,0.32593197906716687,0.4314591051715808,416.51793450946354,0,0
NGA.2.17_1,2025,Sep-Dec,3.0,268125.013996441,0.33608898665245257,655.9574597662122,34.08998627486383,0.30785709274126166,0.430144023656942,527.7785154967428,0,0
NGA.2.18_1,2025,Sep-Dec,3.0,352447.3951820683,0.3594396638370512,671.5560445298992,34.1531224188496,0.29687301782586173,0.4630601108149787,546.2335258891235,0,0
NGA.2.19_1,2025,Sep-Dec,2.0,94218.72159760867,0.5807558352082344,903.3621220840123,27.142387289704157,0.27981728324423194,0.6209417482973771,616.6269002328229,0,0
NGA.2.20_1,2025,Sep-Dec,3.0,360546.5413400103,0.34991531993719677,607.0048706530063,32.726489356099286,1.28766556774514,0.4113125504994855,475.3884644426958,0,0
NGA.2.21_1,2025,Sep-Dec,2.0,354268.13346563664,0.3601916386513678,663.3581511780861,34.584530933240785,0.5288843131129631,0.46055518544039686,517.6610574313814,0,0
NGA.5.1_1,2025,Sep-Dec,2.0,621792.5831348001,0.3948884247550207,685.0231630259249,33.63207968863458,0.30486643323029955,0.5055749217046646,532.6917759300734,0,0
NGA.5.2_1,2025,Sep-Dec,2.0,932073.107133872,0.36132092438689556,811.7339235256543,35.62379098010556,0.49276757516480446,0.49198062411602056,649.0294850936618,0,0
NGA.5.3_1,2025,Sep-Dec,2.0,158956.473212944,0.38514230994324117,856.5026429645476,33.75116425348863,0.30794597657508566,0.5101090085589723,674.1694443551999,1,1
NGA.5.4_1,2025,Sep-Dec,2.0,284867.12209472,0.29484847132307657,641.0422502519417,34.53333144179711,0.31766497264170623,0.3719762497477217,605.6197414410948,0,0
NGA.5.5_1,2025,Sep-Dec,2.0,474892.77257928,0.3224431332344307,628.1877146830776,34.46706547816946,0.32589690610791866,0.4206321000968532,562.1047768324947,0,0
NGA.5.6_1,2025,Sep-Dec,2.0,169768.334646064,0.4240872052915141,1019.7371413605831,33.715024768548886,0.3341581560779594,0.5731452029255872,788.2413953044052,0,0
NGA.5.7_1,2025,Sep-Dec,2.0,540561.011944184,0.29601983734251164,535.9979465400451,35.2400620912093,0.31581580494525024,0.3624563824495157,517.2689013224712,0,0
NGA.5.8_1,2025,Sep-Dec,2.0,529387.649622656,0.3713786194233743,754.6523697069524,35.354253814410214,0.30474487791996463,0.5115616568402104,635.6385926560853,0,0
NGA.5.9_1,2025,Sep-Dec,2.0,296281.48500852,0.31000671493486215,617.9851168744202,34.77967273701491,0.31788796455099444,0.410291045128325,579.0428904404912,0,0
NGA.5.10_1,2025,Sep-Dec,2.0,434120.557700456,0.3044753959924415,594.0614073780963,34.98164441352201,0.3285092707649532,0.3729037213902004,574.3926074711433,0,0
NGA.5.11_1,2025,Sep-Dec,2.0,222505.45507608,0.3086375174568816,624.4479302178947,34.62498286711109,0.3689963042958963,0.3771456429951354,599.8071341568176,0,0
NGA.5.12_1,2025,Sep-Dec,2.0,558647.111437624,0.3226370296500449,619.285417363219,34.48818596950792,0.4094914396937181,0.41373519181476953,587.8870205359634,0,0
NGA.5.13_1,2025,Sep-Dec,2.0,278630.95539285603,0.31861890280212385,669.5998883873156,34.96656972785101,0.3141222202920697,0.40265870586591485,534.5998256051109,0,0
NGA.5.14_1,2025,Sep-Dec,2.0,497335.676357784,0.3035227214397643,594.8814209858548,34.65088090717541,0.34147318559780654,0.39820583280521354,552.101315755702,0,0
NGA.5.15_1,2025,Sep-Dec,2.0,730829.8740356239,0.39614975417675913,840.942633573585,33.503725408258354,0.3063222293437593,0.5413511598022919,754.5306810757286,0,0
NGA.5.16_1,2025,Sep-Dec,2.0,441704.33780589607,0.3203576165162097,653.6341566721145,34.50627128376693,0.32268301139828753,0.4243022437656756,618.5895342956368,0,0
NGA.5.17_1,2025,Sep-Dec,2.0,415230.754397008,0.4150388637970977,934.5852942765914,33.29313207032341,0.31535985000739447,0.5496239033232769,730.507930334165,0,0
NGA.5.18_1,2025,Sep-Dec,2.0,661392.960271384,0.4406384731629526,961.8701829587736,33.015537762596686,0.33336655989648173,0.5942349144008384,777.3380957669901,0,0
NGA.5.19_1,2025,Sep-Dec,2.0,216535.71563448,0.3177144024517654,741.0326670753404,34.96568788643097,0.2959170246365643,0.4294878486554287,685.5280574415383,0,0
NGA.5.20_1,2025,Sep-Dec,2.0,361378.17709725606,0.2906799195849397,494.03597522524495,35.15346876434588,0.32270658332560465,0.36341289132376686,482.2324057352072,0,0
NGA.7.22_1,2025,Sep-Dec,3.0,349266.0,0.39953322983474965,740.4029560633827,28.809476700913667,0.21378527602813788,0.401868333874436,480.34979699368773,0,0
NGA.7.10_1,2025,Sep-Dec,3.0,412149.0,0.41516847276914454,720.2202487233161,28.52216348629359,0.22683642636548304,0.40582325508008293,453.7909670262496,0,0
NGA.7.23_1,2025,Sep-Dec,3.0,426843.0,0.40554962798938604,819.9540077787693,27.640656654811394,0.21991350626966497,0.4077695395513578,498.56712486350114,0,0
NGA.7.9_1,2025,Sep-Dec,3.0,410292.0,0.4485421565520233,756.5171101792814,30.141434851364806,0.23671316865129102,0.5042755936501637,513.6978637210775,2,12
NGA.7.11_1,2025,Sep-Dec,3.0,452456.0,0.5663762598106751,1105.6610770331513,28.160031718445314,0.20136425188933701,0.5902231761940274,735.8010794088863,4,9
NGA.7.21_1,2025,Sep-Dec,3.0,394846.0,0.41201480059243584,699.8142777890802,30.841704822506813,0.25631173945257496,0.4643108982232051,492.3805618666305,3,53
NGA.7.12_1,2025,Sep-Dec,3.0,308568.0,0.4156152299293603,660.4139503178861,30.53722682430346,0.22762231244546005,0.47920598928257724,457.7613309060027,6,45
NGA.7.13_1,2025,Sep-Dec,3.0,546598.0,0.4156428394735636,799.210984775393,29.902417232940508,0.6785968829164112,0.45126066596274444,577.0757277100375,4,32
NGA.7.5_1,2025,Sep-Dec,3.0,657506.0,0.38862864522983775,661.8219223220915,29.70341931842268,0.3394829383886154,0.39409112844931166,437.23481293127486,0,0
NGA.7.7_1,2025,Sep-Dec,3.0,306912.0,0.455546284023314,710.1765659449919,29.185689862332026,0.2562209759845501,0.4802428940083517,486.4450685602011,2,7
NGA.7.8_1,2025,Sep-Dec,3.0,222574.0,0.4721349593280722,824.8497360169804,30.025448975494204,0.24300191717080386,0.5232436748301181,609.310686509958,8,70
NGA.7.6_1,2025,Sep-Dec,3.0,353322.0,0.37824718107595934,779.8277591374685,30.829880338394897,0.25764402492877686,0.41225710609256233,548.8104902890115,18,161
NGA.7.4_1,2025,Sep-Dec,3.0,375251.0,0.3998908216798147,656.0426130608743,29.68941164360451,0.2332625632082561,0.4295319458102235,437.1842990965096,1,5
NGA.7.20_1,2025,Sep-Dec,3.0,144266.0,0.40477901162868984,678.3520205381496,29.273244727712136,0.2950446719400383,0.4316348552642209,463.5146593060595,0,0
NGA.7.3_1,2025,Sep-Dec,2.0,176112.0,0.5161144145386373,824.2474699884729,29.203882799127896,0.27674004719497236,0.5463782188974781,602.392430799767,2,29
NGA.7.1_1,2025,Sep-Dec,2.0,335534.0,0.49062354951687676,889.1277530893002,27.49817296538322,0.271357749819618,0.4706028665060587,570.5961871566348,1,6
NGA.7.2_1,2025,Sep-Dec,2.0,210353.0,0.48342412364844883,842.1091850082817,29.8391502705376,0.26551718314470696,0.5400511988073909,626.6123911471791,7,28
NGA.7.15_1,2025,Sep-Dec,2.0,238360.0,0.5343320192713196,836.9359960561435,27.19084415091609,0.2955980953640462,0.47375714647909944,535.8299646394172,0,0
NGA.7.19_1,2025,Sep-Dec,2.0,484791.0,0.4876583801355527,741.0658487913964,28.986044995461054,0.34376702372145457,0.49743137450574854,506.0348294417456,2,15
NGA.7.14_1,2025,Sep-Dec,2.0,179618.0,0.46908543748184967,770.6275461654889,27.484523148125188,0.2741439705773827,0.44426944084008396,498.447969576264,0,0
NGA.7.17_1,2025,Sep-Dec,2.0,306605.0,0.4623370970676559,827.5864130664891,27.288627231027515,0.24980038282007,0.43611813383972226,521.5926745682273,0,0
NGA.7.18_1,2025,Sep-Dec,2.0,319533.0,0.519501990524112,807.5040185600035,28.01243624793489,0.277683917536746,0.4862682919186094,526.8644132639594,0,0
NGA.7.16_1,2025,Sep-Dec,2.0,128631.0,0.5191180034204839,705.4897945343964,28.553586967845575,0.3069434079394076,0.5102856363226722,465.5721876470941,0,0
NGA.8.2_1,2025,Sep-Dec,3.0,334022.97743896965,0.33723625197180684,699.0684998481324,34.855695634731724,0.2945593901555597,0.44539752269911165,606.600097438545,2,5
NGA.8.3_1,2025,Sep-Dec,3.0,65980.32100288302,0.45681103783158533,710.1114137192736,36.30463884527156,0.370607681418252,0.6407435705794251,687.7693966082306,12,49
NGA.8.4_1,2025,Sep-Dec,3.0,203715.89500226887,0.31160961123428593,705.2663775889014,34.73782038274944,0.333283327858095,0.40131565781491446,572.8936839528369,0,0
NGA.8.5_1,2025,Sep-Dec,3.0,396126.175063365,0.3302657522234134,758.7909776671642,34.62365307050177,0.31633246600131654,0.44064836617238656,673.5009166404329,5,33
NGA.8.6_1,2025,Sep-Dec,3.0,159909.25955182585,0.36207314178749833,703.895003638651,35.06982958691802,0.3023507985325106,0.4824580997950041,621.3934357236664,3,20
NGA.8.7_1,2025,Sep-Dec,3.0,91337.70619037026,0.4426121445008559,776.2023203220327,34.57644975377942,0.3034195634304463,0.5958721349437773,721.9296821426829,18,131
NGA.8.8_1,2025,Sep-Dec,4.0,35067.057296992,0.42190851152356207,601.2823386460145,36.18345529207159,0.32263519728155826,0.6011352104961172,583.5010998153593,4,29
NGA.8.9_1,2025,Sep-Dec,3.0,219187.77610434816,0.31987819725092176,491.0619031737633,37.16980597802958,0.31972100044559487,0.4309221801123606,484.9492010782184,0,0
NGA.8.11_1,2025,Sep-Dec,3.0,168307.69605728134,0.43946410217071125,761.1261316491411,35.49689121372214,0.3214360063221379,0.5908984025714431,724.8531465033686,27,153
NGA.8.12_1,2025,Sep-Dec,3.0,306567.5429294563,0.3658716420929275,733.0694671419994,34.47820603099432,0.33206354963457246,0.48834251222978636,600.7776036003047,0,0
NGA.8.13_1,2025,Sep-Dec,3.0,885677.102219345,0.3312210001607622,612.8938738200679,35.187511972566746,0.456119693409621,0.42581321933824373,593.0569920301175,3,6
NGA.8.14_1,2025,Sep-Dec,4.0,152291.53186178868,0.37142704725926895,724.0525994030533,34.58847357867164,0.30070344641266816,0.4885216205388349,693.107485870423,2,2
NGA.8.15_1,2025,Sep-Dec,4.0,101055.89556661,0.40001809182073716,537.9351177000826,35.514464578981,0.30666382405301723,0.5722802491641507,525.7528888683798,6,52
NGA.8.16_1,2025,Sep-Dec,3.0,194729.1569467457,0.4372807259668577,714.3575369456044,35.449776828260376,0.3998101044606737,0.5897267547399562,683.7198763888127,14,45
NGA.8.18_1,2025,Sep-Dec,3.0,164667.3303943511,0.30294191674210363,787.0712698720897,34.00404230810589,0.334691101339617,0.37755922954962884,651.7294108926831,0,0
NGA.8.20_1,2025,Sep-Dec,3.0,100873.35376031692,0.419235486956276,595.8249474921155,36.17733888268953,0.3049109689170338,0.5808125294579566,579.9911884032906,5,20
NGA.8.21_1,2025,Sep-Dec,4.0,333139.09852387995,0.31604249500374815,617.5369864706748,36.20228198390176,0.30421323301923087,0.40282227923471786,602.398863603282,5,20
NGA.8.22_1,2025,Sep-Dec,3.0,1097532.905038185,0.2819052588596796,609.9115963366824,34.45857359747967,2.2324355864415444,0.33389820673878473,588.0140012320827,0,0
NGA.8.24_1,2025,Sep-Dec,4.0,123153.92723503197,0.3349441949043476,384.6705336320174,36.78842080891946,0.3095614597809027,0.4574266525865129,380.9716120982404,4,45
NGA.8.25_1,2025,Sep-Dec,4.0,95207.944844284,0.36025140092883806,457.6252748313506,37.06876116680334,0.30187844422178794,0.48979932577685514,450.1206679633752,8,64
NGA.8.26_1,2025,Sep-Dec,3.0,158597.321240841,0.3835538976772937,524.253295430465,35.451558570873885,0.30392155263790777,0.5464417101490623,510.7323330729097,8,40
NGA.8.27_1,2025,Sep-Dec,3.0,249873.6945692112,0.3280263679944884,470.7406039037759,37.07440635560386,0.30732356795260213,0.4455689436280157,461.72307026866116,1,2
NGA.8.28_1,2025,Sep-Dec,3.0,279335.16152994643,0.33969949922268716,669.8593504909063,34.7139193106822,0.3065779260783321,0.4430964068832426,536.3904077172779,0,0
NGA.8.3_1,2025,Sep-Dec,3.0,171239.0,0.45681103783158533,710.1114137192736,36.30463884527156,0.370607681418252,0.6407435705794251,687.7693966082306,12,49
NGA.8.7_1,2025,Sep-Dec,4.0,110182.0,0.4426121445008559,776.2023203220327,34.57644975377942,0.3034195634304463,0.5958721349437773,721.9296821426829,18,131
NGA.8.8_1,2025,Sep-Dec,4.0,107707.0,0.42190851152356207,601.2823386460145,36.18345529207159,0.32263519728155826,0.6011352104961172,583.5010998153593,4,29
NGA.8.11_1,2025,Sep-Dec,4.0,163325.0,0.43946410217071125,761.1261316491411,35.49689121372214,0.3214360063221379,0.5908984025714431,724.8531465033686,27,153
NGA.8.15_1,2025,Sep-Dec,4.0,40949.0,0.40001809182073716,537.9351177000826,35.514464578981,0.30666382405301723,0.5722802491641507,525.7528888683798,6,52
